SchoolNum,District,School,Subject,Grade,Scored,County,Year,Baseline,Score
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,186,Montour,2017,Basic,26.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,196,Montour,2017,Basic,27
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,Total,555,Montour,2017,Basic,25.4
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,173,Montour,2017,Basic,34.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,186,Montour,2017,Basic,30.1
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,197,Montour,2017,Basic,35
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,Total,556,Montour,2017,Basic,33.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,197,Montour,2017,Basic,24.9
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,Total,197,Montour,2017,Basic,24.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,3,165,Montour,2017,Basic,19.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,4,162,Montour,2017,Basic,24.1
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,5,172,Montour,2017,Basic,26.7
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,Total,499,Montour,2017,Basic,23.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,3,165,Montour,2017,Basic,20
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,4,163,Montour,2017,Basic,27.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,5,172,Montour,2017,Basic,25.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,Total,500,Montour,2017,Basic,24.4
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Science,4,162,Montour,2017,Basic,14.2
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Science,Total,162,Montour,2017,Basic,14.2
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,54,Columbia,2017,BelowBasic,3.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,46,Columbia,2017,BelowBasic,6.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,57,Columbia,2017,BelowBasic,0
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,44,Columbia,2017,BelowBasic,4.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,Total,202,Columbia,2017,BelowBasic,4
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,55,Columbia,2017,BelowBasic,18.2
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,46,Columbia,2017,BelowBasic,21.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,57,Columbia,2017,BelowBasic,8.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,44,Columbia,2017,BelowBasic,4.5
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,Total,203,Columbia,2017,BelowBasic,13.8
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,46,Columbia,2017,BelowBasic,2.2
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,Total,47,Columbia,2017,BelowBasic,4.3
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,7,60,Columbia,2017,BelowBasic,1.7
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,8,46,Columbia,2017,BelowBasic,6.5
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,Total,106,Columbia,2017,BelowBasic,3.8
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,7,60,Columbia,2017,BelowBasic,45
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,8,46,Columbia,2017,BelowBasic,56.5
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,Total,106,Columbia,2017,BelowBasic,50
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Science,8,46,Columbia,2017,BelowBasic,6.5
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Science,Total,46,Columbia,2017,BelowBasic,6.5
000006808,BERWICK AREA SD,BERWICK AREA MS,English,5,226,Columbia,2017,BelowBasic,9.7
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,218,Columbia,2017,BelowBasic,5
000006808,BERWICK AREA SD,BERWICK AREA MS,English,7,220,Columbia,2017,BelowBasic,2.7
000006808,BERWICK AREA SD,BERWICK AREA MS,English,8,246,Columbia,2017,BelowBasic,13.8
000006808,BERWICK AREA SD,BERWICK AREA MS,English,Total,910,Columbia,2017,BelowBasic,8
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,5,226,Columbia,2017,BelowBasic,15
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,6,217,Columbia,2017,BelowBasic,19.4
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,7,221,Columbia,2017,BelowBasic,42.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,8,246,Columbia,2017,BelowBasic,41.9
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,Total,910,Columbia,2017,BelowBasic,30
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,8,244,Columbia,2017,BelowBasic,21.7
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,Total,244,Columbia,2017,BelowBasic,21.7
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,36,Columbia,2017,BelowBasic,2.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,38,Columbia,2017,BelowBasic,7.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,Total,74,Columbia,2017,BelowBasic,5.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,36,Columbia,2017,BelowBasic,5.6
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,38,Columbia,2017,BelowBasic,5.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,Total,74,Columbia,2017,BelowBasic,5.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,38,Columbia,2017,BelowBasic,0
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,Total,38,Columbia,2017,BelowBasic,0
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,67,Columbia,2017,BelowBasic,4.5
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,74,Columbia,2017,BelowBasic,5.4
000001597,BERWICK AREA SD,SALEM EL SCH,English,Total,141,Columbia,2017,BelowBasic,5
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,67,Columbia,2017,BelowBasic,3
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,74,Columbia,2017,BelowBasic,2.7
000001597,BERWICK AREA SD,SALEM EL SCH,Math,Total,141,Columbia,2017,BelowBasic,2.8
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,74,Columbia,2017,BelowBasic,1.4
000001597,BERWICK AREA SD,SALEM EL SCH,Science,Total,74,Columbia,2017,BelowBasic,1.4
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,3,109,Columbia,2017,BelowBasic,4.6
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,4,111,Columbia,2017,BelowBasic,10.8
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,Total,220,Columbia,2017,BelowBasic,7.7
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,3,109,Columbia,2017,BelowBasic,10.1
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,4,110,Columbia,2017,BelowBasic,10.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,Total,219,Columbia,2017,BelowBasic,10.5
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,4,110,Columbia,2017,BelowBasic,3.6
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Science,Total,110,Columbia,2017,BelowBasic,3.6
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,3,13,Columbia,2017,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,4,22,Columbia,2017,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,5,13,Columbia,2017,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,English,Total,48,Columbia,2017,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,3,13,Columbia,2017,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,4,22,Columbia,2017,BelowBasic,4.5
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,5,13,Columbia,2017,BelowBasic,7.7
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Math,Total,48,Columbia,2017,BelowBasic,4.2
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,4,22,Columbia,2017,BelowBasic,0
000001610,BLOOMSBURG AREA SD,BEAVER-MAIN EL SCH,Science,Total,22,Columbia,2017,BelowBasic,0
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,6,122,Columbia,2017,BelowBasic,1.6
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,7,126,Columbia,2017,BelowBasic,0.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,8,147,Columbia,2017,BelowBasic,6.8
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,English,Total,395,Columbia,2017,BelowBasic,3.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,6,122,Columbia,2017,BelowBasic,9
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,7,127,Columbia,2017,BelowBasic,31.5
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,8,146,Columbia,2017,BelowBasic,28.1
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Math,Total,395,Columbia,2017,BelowBasic,23.3
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,8,146,Columbia,2017,BelowBasic,16.4
000001611,BLOOMSBURG AREA SD,BLOOMSBURG AREA MS,Science,Total,146,Columbia,2017,BelowBasic,16.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,3,68,Columbia,2017,BelowBasic,1.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,4,55,Columbia,2017,BelowBasic,5.5
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,5,69,Columbia,2017,BelowBasic,7.2
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,English,Total,192,Columbia,2017,BelowBasic,4.7
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,3,67,Columbia,2017,BelowBasic,16.4
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,4,54,Columbia,2017,BelowBasic,9.3
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,5,69,Columbia,2017,BelowBasic,18.8
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Math,Total,190,Columbia,2017,BelowBasic,15.3
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,4,54,Columbia,2017,BelowBasic,0
000001606,BLOOMSBURG AREA SD,MEMORIAL EL SCH,Science,Total,54,Columbia,2017,BelowBasic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,3,29,Columbia,2017,BelowBasic,6.9
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,4,37,Columbia,2017,BelowBasic,5.4
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,5,37,Columbia,2017,BelowBasic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,English,Total,103,Columbia,2017,BelowBasic,3.9
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,3,29,Columbia,2017,BelowBasic,10.3
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,4,38,Columbia,2017,BelowBasic,21.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,5,36,Columbia,2017,BelowBasic,11.1
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Math,Total,103,Columbia,2017,BelowBasic,14.6
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Science,4,38,Columbia,2017,BelowBasic,0
000001608,BLOOMSBURG AREA SD,W W EVANS MEMORIAL E,Science,Total,38,Columbia,2017,BelowBasic,0
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,3,131,Columbia,2017,BelowBasic,5.3
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,4,137,Columbia,2017,BelowBasic,2.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,English,Total,268,Columbia,2017,BelowBasic,4.1
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,3,131,Columbia,2017,BelowBasic,9.9
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,4,138,Columbia,2017,BelowBasic,5.8
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Math,Total,269,Columbia,2017,BelowBasic,7.8
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Science,4,138,Columbia,2017,BelowBasic,0
000007201,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA EL,Science,Total,138,Columbia,2017,BelowBasic,0
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,5,140,Columbia,2017,BelowBasic,4.3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,6,145,Columbia,2017,BelowBasic,2.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,7,125,Columbia,2017,BelowBasic,2.4
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,8,157,Columbia,2017,BelowBasic,3.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,English,Total,567,Columbia,2017,BelowBasic,3.2
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,5,141,Columbia,2017,BelowBasic,2.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,6,145,Columbia,2017,BelowBasic,8.3
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,7,125,Columbia,2017,BelowBasic,16.8
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,8,157,Columbia,2017,BelowBasic,12.1
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Math,Total,568,Columbia,2017,BelowBasic,9.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,8,157,Columbia,2017,BelowBasic,8.9
000005390,CENTRAL COLUMBIA SD,CENTRAL COLUMBIA MS,Science,Total,157,Columbia,2017,BelowBasic,8.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,3,39,Columbia,2017,BelowBasic,0
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,4,38,Columbia,2017,BelowBasic,7.9
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,5,51,Columbia,2017,BelowBasic,9.8
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,6,40,Columbia,2017,BelowBasic,5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,English,Total,168,Columbia,2017,BelowBasic,6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,3,40,Columbia,2017,BelowBasic,22.5
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,4,38,Columbia,2017,BelowBasic,26.3
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,5,51,Columbia,2017,BelowBasic,13.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,6,40,Columbia,2017,BelowBasic,35
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Math,Total,169,Columbia,2017,BelowBasic,23.7
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Science,4,38,Columbia,2017,BelowBasic,2.6
000007064,MILLVILLE AREA SD,MILLVILLE AREA EL SC,Science,Total,38,Columbia,2017,BelowBasic,2.6
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,7,54,Columbia,2017,BelowBasic,0
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,8,59,Columbia,2017,BelowBasic,11.9
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,English,Total,113,Columbia,2017,BelowBasic,6.2
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,7,60,Columbia,2017,BelowBasic,66.7
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,8,59,Columbia,2017,BelowBasic,52.5
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Math,Total,119,Columbia,2017,BelowBasic,59.7
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,8,59,Columbia,2017,BelowBasic,22
000001623,MILLVILLE AREA SD,MILLVILLE AREA JSHS,Science,Total,59,Columbia,2017,BelowBasic,22
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,3,103,Columbia,2017,BelowBasic,3.9
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,4,108,Columbia,2017,BelowBasic,9.3
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,English,Total,211,Columbia,2017,BelowBasic,6.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,3,103,Columbia,2017,BelowBasic,14.6
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,4,109,Columbia,2017,BelowBasic,12.8
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Math,Total,212,Columbia,2017,BelowBasic,13.7
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,4,109,Columbia,2017,BelowBasic,0.9
000006900,SOUTHERN COLUMBIA AREA SD,HARTMAN EL CTR,Science,Total,109,Columbia,2017,BelowBasic,0.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,5,101,Columbia,2017,BelowBasic,5.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,6,100,Columbia,2017,BelowBasic,7
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,7,128,Columbia,2017,BelowBasic,2.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,8,103,Columbia,2017,BelowBasic,3.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,English,Total,432,Columbia,2017,BelowBasic,4.6
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,5,101,Columbia,2017,BelowBasic,15.8
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,6,99,Columbia,2017,BelowBasic,26.3
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,7,128,Columbia,2017,BelowBasic,28.9
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,8,103,Columbia,2017,BelowBasic,25.2
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Math,Total,431,Columbia,2017,BelowBasic,24.4
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,8,103,Columbia,2017,BelowBasic,15.5
000007668,SOUTHERN COLUMBIA AREA SD,SOUTHERN COLUMBIA MS,Science,Total,103,Columbia,2017,BelowBasic,15.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,6,173,Montour,2017,BelowBasic,3.5
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,7,186,Montour,2017,BelowBasic,3.2
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,8,196,Montour,2017,BelowBasic,6.1
000003424,DANVILLE AREA SD,DANVILLE AREA MS,English,Total,555,Montour,2017,BelowBasic,4.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,6,173,Montour,2017,BelowBasic,17.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,7,186,Montour,2017,BelowBasic,24.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,8,197,Montour,2017,BelowBasic,28.4
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Math,Total,556,Montour,2017,BelowBasic,23.7
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,8,197,Montour,2017,BelowBasic,18.3
000003424,DANVILLE AREA SD,DANVILLE AREA MS,Science,Total,197,Montour,2017,BelowBasic,18.3
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,3,165,Montour,2017,BelowBasic,7.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,4,162,Montour,2017,BelowBasic,4.3
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,5,172,Montour,2017,BelowBasic,2.3
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,English,Total,499,Montour,2017,BelowBasic,4.8
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,3,165,Montour,2017,BelowBasic,18.8
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,4,163,Montour,2017,BelowBasic,20.2
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,5,172,Montour,2017,BelowBasic,5.2
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Math,Total,500,Montour,2017,BelowBasic,14.6
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Science,4,162,Montour,2017,BelowBasic,1.9
000004833,DANVILLE AREA SD,LIBERTY-VALLEY EL SC,Science,Total,162,Montour,2017,BelowBasic,1.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,3,45,Columbia,2018,Advanced,8.9
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,4,60,Columbia,2018,Advanced,31.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,5,45,Columbia,2018,Advanced,13.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,6,58,Columbia,2018,Advanced,36.2
000001594,BENTON AREA SD,APPLEMAN EL SCH,English,Total,208,Columbia,2018,Advanced,24
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,3,45,Columbia,2018,Advanced,24.4
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,4,60,Columbia,2018,Advanced,10
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,5,45,Columbia,2018,Advanced,31.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,6,58,Columbia,2018,Advanced,12.1
000001594,BENTON AREA SD,APPLEMAN EL SCH,Math,Total,208,Columbia,2018,Advanced,18.3
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,4,60,Columbia,2018,Advanced,51.7
000001594,BENTON AREA SD,APPLEMAN EL SCH,Science,Total,60,Columbia,2018,Advanced,51.7
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,7,41,Columbia,2018,Advanced,12.2
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,8,58,Columbia,2018,Advanced,8.6
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,English,Total,99,Columbia,2018,Advanced,10.1
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,7,41,Columbia,2018,Advanced,14.6
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,8,58,Columbia,2018,Advanced,8.6
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Math,Total,99,Columbia,2018,Advanced,11.1
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Science,8,58,Columbia,2018,Advanced,19
000001595,BENTON AREA SD,BENTON MIDDLE-SR HIGH SCHOOL,Science,Total,58,Columbia,2018,Advanced,19
000006808,BERWICK AREA SD,BERWICK AREA MS,English,5,223,Columbia,2018,Advanced,9.9
000006808,BERWICK AREA SD,BERWICK AREA MS,English,6,231,Columbia,2018,Advanced,31.2
000006808,BERWICK AREA SD,BERWICK AREA MS,English,7,215,Columbia,2018,Advanced,12.6
000006808,BERWICK AREA SD,BERWICK AREA MS,English,8,209,Columbia,2018,Advanced,7.7
000006808,BERWICK AREA SD,BERWICK AREA MS,English,Total,878,Columbia,2018,Advanced,15.6
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,5,222,Columbia,2018,Advanced,12.6
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,6,233,Columbia,2018,Advanced,9
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,7,213,Columbia,2018,Advanced,14.1
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,8,210,Columbia,2018,Advanced,6.2
000006808,BERWICK AREA SD,BERWICK AREA MS,Math,Total,878,Columbia,2018,Advanced,10.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,8,208,Columbia,2018,Advanced,11.5
000006808,BERWICK AREA SD,BERWICK AREA MS,Science,Total,208,Columbia,2018,Advanced,11.5
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,3,27,Columbia,2018,Advanced,44.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,4,36,Columbia,2018,Advanced,27.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,English,Total,63,Columbia,2018,Advanced,34.9
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,3,27,Columbia,2018,Advanced,59.3
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,4,37,Columbia,2018,Advanced,32.4
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Math,Total,64,Columbia,2018,Advanced,43.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,4,37,Columbia,2018,Advanced,56.8
000006349,BERWICK AREA SD,NESCOPECK EL SCH,Science,Total,37,Columbia,2018,Advanced,56.8
000001597,BERWICK AREA SD,SALEM EL SCH,English,3,73,Columbia,2018,Advanced,21.9
000001597,BERWICK AREA SD,SALEM EL SCH,English,4,64,Columbia,2018,Advanced,34.4
000001597,BERWICK AREA SD,SALEM EL SCH,English,Total,137,Columbia,2018,Advanced,27.7
000001597,BERWICK AREA SD,SALEM EL SCH,Math,3,73,Columbia,2018,Advanced,43.8
000001597,BERWICK AREA SD,SALEM EL SCH,Math,4,64,Columbia,2018,Advanced,25
000001597,BERWICK AREA SD,SALEM EL SCH,Math,Total,137,Columbia,2018,Advanced,35
000001597,BERWICK AREA SD,SALEM EL SCH,Science,4,63,Columbia,2018,Advanced,46
000001597,BERWICK AREA SD,SALEM EL SCH,Science,Total,63,Columbia,2018,Advanced,46
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,3,83,Columbia,2018,Advanced,21.7
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,4,113,Columbia,2018,Advanced,23.9
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,English,Total,196,Columbia,2018,Advanced,23
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,3,83,Columbia,2018,Advanced,20.5
000008378,BERWICK AREA SD,WEST BERWICK EL SCH,Math,4,113,Columbia,2018,Advanced,19.5
